lng,lat,parcel_id
-72.71316,41.72819,121702048
-72.71258,41.72808,121704049
-72.71258,41.72794,121704050
-72.71257,41.72780,121704051
-72.71256,41.72766,121704052
-72.71255,41.72752,121704053
-72.71255,41.72739,121704054
-72.71254,41.72725,121704055
-72.71253,41.72711,121704056
-72.71252,41.72697,121704057
-72.71266,41.72671,121704058
-72.71251,41.72671,121704059
-72.71364,41.72403,122700017
-72.71346,41.72404,122700018
-72.71309,41.72405,122700019
-72.71273,41.72407,122700020
-72.71328,41.72405,122700021
-72.71416,41.72420,122700900
-72.70696,41.80592,123004001
-72.70615,41.80538,123004002
-72.70619,41.80589,123004003
-72.70622,41.80631,123004004
-72.70617,41.80673,123004005
-72.70796,41.80252,124001001
-72.71008,41.80454,124001002
-72.70636,41.80360,124016003
-72.70605,41.80205,124033004
-72.70632,41.80202,124033005
-72.70659,41.80200,124033006
-72.70642,41.80177,124033007
-72.70638,41.80146,124033008
-72.71244,41.80051,125001001
-72.71133,41.80084,125001002
-72.70715,41.79749,125001003
-72.70713,41.79762,125001004
-72.70711,41.79782,125001005
-72.70709,41.79798,125001006
-72.70707,41.79814,125001007
-72.70705,41.79831,125001008
-72.70702,41.79847,125001009
-72.70700,41.79864,125001010
-72.70698,41.79880,125001011
-72.70696,41.79896,125001012
-72.70694,41.79912,125001013
-72.70692,41.79928,125001014
-72.70690,41.79944,125001015
-72.70687,41.79961,125001016
-72.70686,41.79975,125001017
-72.70833,41.79946,125001018
-72.70635,41.80119,125033019
-72.70631,41.80092,125033020
-72.70628,41.80064,125033021
-72.70629,41.80029,125033022
-72.70606,41.80032,125033023
-72.70613,41.79989,125043024
-72.70613,41.79975,125043025
-72.70613,41.79962,125043026
-72.70622,41.79946,125043027
-72.70622,41.79931,125043028
-72.70622,41.79917,125043029
-72.70604,41.79874,125050030
-72.70634,41.79873,125050031
-72.70641,41.79837,125050032
-72.70615,41.79837,125050033
-72.70619,41.79778,125078034
-72.70647,41.79777,125078035
-72.70980,41.79513,126001001
-72.70871,41.79698,126001002
-72.70819,41.79649,126001003
-72.70634,41.79366,126001004
-72.70639,41.79382,126001005
-72.70644,41.79399,126001006
-72.70650,41.79418,126001007
-72.70654,41.79435,126001008
-72.70659,41.79450,126001009
-72.70670,41.79486,126001010
-72.70679,41.79519,126001011
-72.70684,41.79535,126001012
-72.70689,41.79551,126001013
-72.70694,41.79567,126001014
-72.70698,41.79583,126001015
-72.70703,41.79599,126001016
-72.70708,41.79615,126001017
-72.70716,41.79639,126001018
-72.70723,41.79658,126001019
-72.70728,41.79675,126001020
-72.70721,41.79701,126001021
-72.70719,41.79716,126001022
-72.70717,41.79733,126001023
-72.70652,41.79731,126078024
-72.70624,41.79732,126078025
-72.70603,41.79740,126078026
-72.70604,41.79690,126079027
-72.70626,41.79690,126079028
-72.70654,41.79691,126079029
-72.70646,41.79653,126079030
-72.70622,41.79656,126079031
-72.70599,41.79657,126079032
-72.70625,41.79612,126080033
-72.70621,41.79592,126080034
-72.70604,41.79575,126080035
-72.70613,41.79550,126080036
-72.70604,41.79509,126081037
-72.71254,41.79367,127001001
-72.70790,41.79326,127001002
-72.70600,41.79248,127001003
-72.70605,41.79267,127001004
-72.70611,41.79286,127001005
-72.70616,41.79305,127001006
-72.70623,41.79327,127001007
-72.70629,41.79346,127001008
-72.71032,41.78701,128001003
-72.70672,41.78817,128137004
-72.71219,41.78625,128179001
-72.71224,41.78602,128179002
-72.70776,41.78503,129001048
-72.70681,41.78501,129137049
-72.71220,41.78576,129179001
-72.71224,41.78548,129179002
-72.71228,41.78520,129179003
-72.71231,41.78493,129179004
-72.71233,41.78473,129179005
-72.71232,41.78441,129179006
-72.71231,41.78415,129179007
-72.71230,41.78391,129179008
-72.71226,41.78335,129179009
-72.71224,41.78307,129179010
-72.71221,41.78274,129179011
-72.71219,41.78250,129179012
-72.71217,41.78225,129179013
-72.71161,41.78222,129179014
-72.71161,41.78251,129179015
-72.71162,41.78274,129179016
-72.71163,41.78307,129179017
-72.71163,41.78335,129179018
-72.71164,41.78355,129179019
-72.71164,41.78386,129179020
-72.71165,41.78415,129179021
-72.71166,41.78441,129179022
-72.71166,41.78466,129179023
-72.71165,41.78489,129179024
-72.71162,41.78517,129179025
-72.71159,41.78539,129179026
-72.71154,41.78560,129179027
-72.71147,41.78595,129179028
-72.71171,41.78591,129179029
-72.71080,41.78549,129180030
-72.71081,41.78522,129180031
-72.71081,41.78492,129180032
-72.71081,41.78470,129180033
-72.71081,41.78445,129180034
-72.71081,41.78426,129180035
-72.71081,41.78395,129180036
-72.71081,41.78367,129180037
-72.71081,41.78340,129180038
-72.71081,41.78310,129180039
-72.71081,41.78285,129180040
-72.71081,41.78255,129180041
-72.71081,41.78233,129180042
-72.70994,41.78240,129180043
-72.70988,41.78310,129180044
-72.70984,41.78472,129180045
-72.70805,41.78393,129181046
-72.70770,41.78296,129181047
-72.71221,41.77832,130178001
-72.71218,41.77875,130178002
-72.71215,41.77913,130178003
-72.71213,41.77946,130178004
-72.71211,41.77978,130178005
-72.71188,41.78051,130178006
-72.71214,41.78110,130178007
-72.71165,41.78142,130178008
-72.71161,41.78172,130178009
-72.71206,41.78156,130178010
-72.71070,41.78195,130180011
-72.71073,41.78162,130180012
-72.71078,41.78121,130180013
-72.71080,41.78097,130180014
-72.71086,41.78071,130180015
-72.71086,41.78045,130180016
-72.71091,41.78000,130180017
-72.71094,41.77967,130180018
-72.71097,41.77939,130180019
-72.71101,41.77903,130180020
-72.71105,41.77864,130180021
-72.71108,41.77832,130180022
-72.71026,41.77850,130180023
-72.71018,41.77901,130180024
-72.71013,41.77937,130180025
-72.71008,41.77972,130180026
-72.71004,41.78000,130180027
-72.71000,41.78040,130180028
-72.70999,41.78075,130180029
-72.70992,41.78113,130180030
-72.70988,41.78154,130180031
-72.70985,41.78193,130180032
-72.70736,41.78208,130181033
-72.70810,41.78127,130181034
-72.70834,41.78071,130181035
-72.70833,41.78025,130181036
-72.70824,41.77966,130181037
-72.70816,41.77894,130181038
-72.70769,41.77836,130181039
-72.71207,41.77706,131178001
-72.71205,41.77755,131178002
-72.71111,41.77810,131180003
-72.71114,41.77784,131180004
-72.71116,41.77763,131180005
-72.71125,41.77703,131180006
-72.71062,41.77683,131180007
-72.71047,41.77742,131180008
-72.71039,41.77778,131180009
-72.71032,41.77812,131180010
-72.70921,41.77813,131181011
-72.70931,41.77783,131181012
-72.70942,41.77747,131181013
-72.70946,41.77714,131181014
-72.70967,41.77653,131181026
-72.70789,41.77706,131181900
-72.71028,41.77552,131305015
-72.71037,41.77534,131305016
-72.71047,41.77513,131305017
-72.71057,41.77493,131305018
-72.71070,41.77467,131305019
-72.71011,41.77462,131305020
-72.70998,41.77486,131305021
-72.70986,41.77511,131305022
-72.70973,41.77537,131305023
-72.70958,41.77584,131305024
-72.71018,41.77591,131305025
-72.70900,41.77520,131308051
-72.70912,41.77497,131308052
-72.70925,41.77471,131308053
-72.70936,41.77449,131308054
-72.70870,41.77456,131308055
-72.70858,41.77481,131308056
-72.70845,41.77506,131308057
-72.70851,41.77556,131308058
-72.70652,41.77491,131311059
-72.70739,41.77507,131311060
-72.70767,41.77443,131311061
-72.71218,41.77070,132301001
-72.71218,41.77083,132301002
-72.71218,41.77098,132301003
-72.71218,41.77112,132301004
-72.71216,41.77126,132301005
-72.71215,41.77142,132301006
-72.71223,41.77153,132301007
-72.71222,41.77167,132301008
-72.71220,41.77180,132301009
-72.71219,41.77194,132301010
-72.71217,41.77210,132301011
-72.71216,41.77221,132301012
-72.71214,41.77234,132301013
-72.71212,41.77249,132301014
-72.71211,41.77265,132301015
-72.71204,41.77280,132301016
-72.71202,41.77295,132301017
-72.71199,41.77308,132301018
-72.71195,41.77324,132301019
-72.71191,41.77341,132301020
-72.71176,41.77384,132301021
-72.71212,41.77390,132301022
-72.71220,41.77363,132301023
-72.71228,41.77339,132301024
-72.71238,41.77308,132301025
-72.71088,41.77430,132305026
-72.71098,41.77410,132305068
-72.71040,41.77401,132305069
-72.71025,41.77433,132305070
-72.71133,41.77338,132306027
-72.71138,41.77326,132306028
-72.71138,41.77311,132306029
-72.71140,41.77297,132306030
-72.71142,41.77285,132306031
-72.71143,41.77269,132306032
-72.71143,41.77256,132306033
-72.71143,41.77243,132306034
-72.71144,41.77230,132306035
-72.71144,41.77216,132306036
-72.71144,41.77206,132306037
-72.71144,41.77190,132306038
-72.71145,41.77176,132306039
-72.71145,41.77163,132306040
-72.71145,41.77151,132306041
-72.71146,41.77121,132306043
-72.71146,41.77104,132306044
-72.71146,41.77090,132306045
-72.71147,41.77077,132306046
-72.71080,41.77077,132306047
-72.71115,41.77083,132306048
-72.71084,41.77103,132306049
-72.71084,41.77119,132306050
-72.71083,41.77134,132306051
-72.71083,41.77151,132306052
-72.71083,41.77173,132306053
-72.71082,41.77190,132306054
-72.71082,41.77211,132306055
-72.71082,41.77227,132306056
-72.71082,41.77240,132306057
-72.71081,41.77255,132306058
-72.71082,41.77275,132306059
-72.71080,41.77290,132306060
-72.71078,41.77305,132306061
-72.71074,41.77321,132306062
-72.71049,41.77344,132306063
-72.71073,41.77349,132306064
-72.71094,41.77354,132306065
-72.71116,41.77357,132306066
-72.71136,41.77368,132306067
-72.71146,41.77134,132306900
-72.70947,41.77426,132308071
-72.70958,41.77403,132308072
-72.70971,41.77378,132308073
-72.70915,41.77365,132308107
-72.70902,41.77391,132308108
-72.70887,41.77422,132308109
-72.71004,41.77341,132309074
-72.70992,41.77319,132309075
-72.70994,41.77300,132309076
-72.70995,41.77277,132309077
-72.70995,41.77262,132309078
-72.70995,41.77245,132309079
-72.70995,41.77225,132309080
-72.70995,41.77211,132309081
-72.70996,41.77190,132309082
-72.70996,41.77171,132309083
-72.70996,41.77151,132309084
-72.70997,41.77132,132309085
-72.70997,41.77113,132309086
-72.70997,41.77095,132309087
-72.70998,41.77077,132309088
-72.70948,41.77077,132309089
-72.70910,41.77077,132309090
-72.70926,41.77095,132309091
-72.70926,41.77114,132309092
-72.70927,41.77133,132309093
-72.70927,41.77152,132309094
-72.70927,41.77172,132309095
-72.70927,41.77191,132309096
-72.70927,41.77211,132309097
-72.70927,41.77226,132309098
-72.70928,41.77245,132309099
-72.70928,41.77261,132309100
-72.70928,41.77293,132309101
-72.70909,41.77316,132309102
-72.70930,41.77320,132309103
-72.70945,41.77330,132309104
-72.70965,41.77334,132309105
-72.70984,41.77338,132309106
-72.70779,41.77397,132311110
-72.70844,41.77351,132311111
-72.70807,41.77340,132311112
-72.70761,41.77336,132311113
-72.70580,41.77421,132311114
-72.70670,41.77165,132312115
-72.71229,41.76918,133302010
-72.71197,41.76924,133302011
-72.71215,41.76953,133302012
-72.71232,41.76965,133302013
-72.71232,41.76982,133302014
-72.71223,41.76999,133302015
-72.71223,41.77017,133302016
-72.71222,41.77032,133302017
-72.71147,41.76656,133304001
-72.71165,41.76728,133304002
-72.71170,41.76750,133304003
-72.71174,41.76766,133304004
-72.71213,41.76823,133304005
-72.71221,41.76744,133304006
-72.71216,41.76725,133304007
-72.71214,41.76709,133304008
-72.71185,41.76653,133304009
-72.71147,41.77041,133307018
-72.71146,41.77015,133307019
-72.71145,41.76992,133307020
-72.71144,41.76977,133307021
-72.71143,41.76962,133307022
-72.71138,41.76936,133307023
-72.71128,41.76887,133307024
-72.71119,41.76846,133307025
-72.71115,41.76826,133307026
-72.71112,41.76810,133307027
-72.71109,41.76796,133307028
-72.71106,41.76780,133307029
-72.71107,41.76763,133307030
-72.71103,41.76747,133307031
-72.71099,41.76728,133307032
-72.71062,41.76682,133307033
-72.71050,41.76742,133307034
-72.71053,41.76763,133307035
-72.71052,41.76786,133307036
-72.71056,41.76812,133307037
-72.71058,41.76830,133307038
-72.71061,41.76852,133307039
-72.71063,41.76870,133307040
-72.71066,41.76888,133307041
-72.71068,41.76902,133307042
-72.71070,41.76916,133307043
-72.71072,41.76930,133307044
-72.71073,41.76942,133307045
-72.71076,41.76964,133307046
-72.71079,41.76985,133307047
-72.71081,41.77005,133307048
-72.71082,41.77019,133307049
-72.71075,41.77041,133307050
-72.71109,41.77043,133307051
-72.70997,41.77045,133310052
-72.70995,41.77027,133310053
-72.70994,41.77012,133310054
-72.70993,41.76996,133310055
-72.70990,41.76969,133310056
-72.70989,41.76953,133310057
-72.70987,41.76931,133310058
-72.70986,41.76914,133310059
-72.70985,41.76900,133310060
-72.70983,41.76878,133310061
-72.70981,41.76855,133310062
-72.70980,41.76843,133310063
-72.70978,41.76820,133310064
-72.70977,41.76805,133310065
-72.70975,41.76779,133310066
-72.70973,41.76761,133310067
-72.70971,41.76741,133310068
-72.70969,41.76718,133310069
-72.70982,41.76677,133310070
-72.70953,41.76677,133310071
-72.70907,41.76679,133310072
-72.70909,41.76718,133310073
-72.70910,41.76742,133310074
-72.70911,41.76761,133310075
-72.70912,41.76779,133310076
-72.70913,41.76790,133310077
-72.70913,41.76807,133310078
-72.70914,41.76826,133310079
-72.70915,41.76844,133310080
-72.70916,41.76863,133310081
-72.70917,41.76879,133310082
-72.70917,41.76892,133310083
-72.70918,41.76901,133310084
-72.70918,41.76914,133310085
-72.70919,41.76927,133310086
-72.70920,41.76941,133310087
-72.70920,41.76955,133310088
-72.70921,41.76970,133310089
-72.70922,41.76987,133310090
-72.70923,41.77008,133310091
-72.70915,41.77023,133310092
-72.70909,41.77035,133310093
-72.70907,41.77048,133310094
-72.70934,41.77047,133310095
-72.70951,41.77034,133310096
-72.70674,41.76933,133312134
-72.70640,41.76932,133312135
-72.70843,41.77031,133313097
-72.70816,41.76942,133313098
-72.70816,41.76928,133313099
-72.70824,41.76914,133313100
-72.70823,41.76901,133313101
-72.70823,41.76887,133313102
-72.70823,41.76873,133313103
-72.70822,41.76859,133313104
-72.70822,41.76845,133313105
-72.70822,41.76830,133313106
-72.70822,41.76818,133313107
-72.70821,41.76808,133313108
-72.70821,41.76788,133313109
-72.70821,41.76773,133313110
-72.70820,41.76757,133313111
-72.70815,41.76732,133313112
-72.70843,41.76694,133313113
-72.70814,41.76689,133313114
-72.70786,41.76696,133313115
-72.70760,41.76701,133313116
-72.70732,41.76699,133313117
-72.70735,41.76727,133313118
-72.70744,41.76742,133313119
-72.70749,41.76757,133313120
-72.70749,41.76773,133313121
-72.70749,41.76788,133313122
-72.70749,41.76801,133313123
-72.70743,41.76812,133313124
-72.70749,41.76822,133313125
-72.70750,41.76845,133313126
-72.70750,41.76860,133313127
-72.70742,41.76873,133313128
-72.70750,41.76888,133313129
-72.70750,41.76908,133313130
-72.70741,41.76914,133313131
-72.70743,41.76935,133313132
-72.70791,41.76980,133313133
-72.70610,41.76823,133314136
-72.70612,41.76839,133314137
-72.70621,41.76854,133314138
-72.70624,41.76870,133314139
-72.70633,41.76886,133314140
-72.70681,41.76896,133314141
-72.70681,41.76884,133314142
-72.70676,41.76874,133314143
-72.70676,41.76860,133314144
-72.70670,41.76842,133314145
-72.70670,41.76832,133314146
-72.70670,41.76818,133314147
-72.70670,41.76804,133314148
-72.70670,41.76784,133314149
-72.70671,41.76754,133314150
-72.70671,41.76713,133314151
-72.70596,41.76756,133314152
-72.71214,41.76653,134304055
-72.71228,41.76302,134375001
-72.71205,41.76303,134375002
-72.71226,41.76332,134375003
-72.71228,41.76348,134375004
-72.71231,41.76364,134375005
-72.71233,41.76381,134375006
-72.71236,41.76396,134375007
-72.71237,41.76409,134375008
-72.71239,41.76421,134375009
-72.71241,41.76433,134375010
-72.71243,41.76446,134375011
-72.71245,41.76460,134375012
-72.71199,41.76570,134379013
-72.71197,41.76557,134379014
-72.71177,41.76542,134379015
-72.71174,41.76530,134379016
-72.71171,41.76518,134379017
-72.71169,41.76506,134379018
-72.71166,41.76494,134379019
-72.71163,41.76482,134379020
-72.71160,41.76469,134379021
-72.71156,41.76453,134379022
-72.71167,41.76440,134379023
-72.71149,41.76423,134379024
-72.71168,41.76402,134379025
-72.71141,41.76388,134379026
-72.71138,41.76375,134379027
-72.71134,41.76358,134379028
-72.71135,41.76341,134379029
-72.71156,41.76324,134379030
-72.71154,41.76310,134379031
-72.71152,41.76296,134379032
-72.71123,41.76312,134379033
-72.71104,41.76304,134379034
-72.71087,41.76315,134379035
-72.71032,41.76306,134379036
-72.71037,41.76322,134379037
-72.71041,41.76335,134379038
-72.71045,41.76347,134379039
-72.71072,41.76331,134379040
-72.71058,41.76362,134379041
-72.71063,41.76376,134379042
-72.71067,41.76389,134379043
-72.71071,41.76403,134379044
-72.71075,41.76416,134379045
-72.71075,41.76430,134379046
-72.71084,41.76443,134379047
-72.71088,41.76456,134379048
-72.71093,41.76471,134379049
-72.71100,41.76494,134379050
-72.71108,41.76519,134379051
-72.71127,41.76580,134379052
-72.71174,41.76590,134379053
-72.71203,41.76589,134379054
-72.71046,41.76565,134383056
-72.71043,41.76550,134383057
-72.71039,41.76538,134383058
-72.71035,41.76524,134383059
-72.71030,41.76509,134383060
-72.71026,41.76496,134383061
-72.71021,41.76483,134383062
-72.71017,41.76469,134383063
-72.71013,41.76456,134383064
